article_id,published_date,publisher,linked_ticker_count,linked_tickers,stratum,title,summary,classification_status,is_relevant,relevance_type,primary_company,primary_industry,event_type,target_company_sentiment,news_scope,expected_competitor_effect,materiality,confidence,reasoning_short,model,estimated_cost_usd,classified_at
d6f15fe428d8cd77e1ac48637365f90d7cc5500ccf8788c1da45fb712a8cbe74,2025-07-11,Yahoo,4,AAL;DAL;LUV;UAL,airlines_travel__other_unclear,Delta Air Lines Projects Clearer Skies Ahead,"There were some rough skies for a couple months there, but Delta seems to think it has now punched through to the other side.",success,true,target_company_news,DAL,airlines_travel,earnings_or_guidance,positive,firm_specific,same_direction_contagion,4.0,4.0,Delta’s outlook is directly relevant to airline peers because it signals sector demand and margin conditions.,gpt-5.4-mini,0.0,2026-06-21T21:30:33+00:00
e7408ee2e2ffe9b5727a05130405b2e0e19fe8e988e9ed5a7269a1a7ab879fb3,2025-07-17,MarketWatch,1,LUV,airlines_travel__other_unclear,Southwest Airlines Co. stock underperforms Thursday when compared to competitors,Southwest Airlines Co. stock underperforms Thursday when compared to competitors,success,true,target_company_news,LUV,airlines_travel,market_roundup,negative,firm_specific,neutral_or_no_clear_effect,1.0,4.0,"The article is a brief market note about Southwest underperforming peers, which is relevant but contains little new fundamental information.",gpt-5.4-mini,0.0,2026-06-21T21:17:47+00:00
b6b44eef20dd5beb95dfb0882d58264404d4f0c91232032d61655e276de6b6f5,2025-11-06,MarketWatch,2,AAL;UAL,airlines_travel__other_unclear,Here’s how many flights at major U.S. airports are on the chopping block with looming FAA cuts due to shutdown,Here’s how many flights at major U.S. airports are on the chopping block with looming FAA cuts due to shutdown,success,true,industry_news,FAA,airlines_travel,macro_rates_tariffs_oil_geopolitics,negative,industry_wide,same_direction_contagion,4.0,5.0,"FAA shutdown-related flight cuts would likely hurt U.S. airlines broadly, including AAL and UAL.",gpt-5.4-mini,0.0,2026-06-21T21:17:51+00:00
fd4bdbe89281687175539d50b2c397ca6c22eb0b05332b349d31ae98d3451b4b,2026-01-23,Yahoo,2,AAL;LUV,airlines_travel__other_unclear,Delayed and Cancelled Flights Are Piling Up,"Flight cancellations are piling up ahead of the looming winter storm.  As of Friday afternoon, more than 560 flights in or out of U.S. airports were canceled, according to flight-data provider FlightAware.  For Saturday, more than 2,300 flights have been preemptively cancelled, and almost 1,600 for Sunday.",success,true,industry_news,unclear,airlines_travel,macro_rates_tariffs_oil_geopolitics,negative,industry_wide,same_direction_contagion,4.0,5.0,"A winter storm is causing widespread flight cancellations, which is directly negative for airlines across the industry.",gpt-5.4-mini,0.0,2026-06-21T21:18:01+00:00
d82d161ffa9eb2415a6ddfccd9d10b3719d30ece51ebfc68683166a5ae2179dd,2026-04-17,ChartMill,2,LUV;UAL,airlines_travel__other_unclear,Friday's session: top gainers and losers in the S&P500 index,Let's have a look at what is happening on the US markets in the middle of the day on Friday. Below you can find the top S&P500 gainers and losers in today's session.,success,true,market_roundup_but_relevant,LUV,airlines_travel,market_roundup,neutral,industry_wide,same_direction_contagion,2.0,4.0,"This is a market roundup that includes airline stocks, so it is relevant to the sector but not a firm-specific event.",gpt-5.4-mini,0.0,2026-06-21T21:18:11+00:00
cceff4bc633135dea503ddad19f0b7fadf55d27d0fe89ba7fd02bf01a4105bfa,2026-04-28,CNBC,2,LUV;UAL,airlines_travel__other_unclear,U.S. airlines are hiking fares — and travelers keep booking,Executives say travelers keep booking despite big jumps in airfare as they seek to cover the cost of fuel.,success,true,industry_news,unclear,airlines_travel,demand_sales_or_deliveries,positive,industry_wide,same_direction_contagion,4.0,5.0,Higher fares with resilient booking demand are industry-wide positives for U.S. airlines.,gpt-5.4-mini,0.0,2026-06-21T21:30:33+00:00
72e0d9cfca7433f6da7f695f25ca00a10672e0c40fa990ee10b690b3b2ee3fbd,2026-06-15,Yahoo,2,DAL;UAL,airlines_travel__other_unclear,"UAL, DAL Close At Record Highs: What Fueled The Rally?","Airline stocks rallied on Monday, with United and Delta leading gains, as optimism over a potential U.S.-Iran peace deal lifted the sector on expectations of lower fuel costs.",success,true,market_roundup_but_relevant,UAL,airlines_travel,macro_rates_tariffs_oil_geopolitics,positive,industry_wide,same_direction_contagion,4.0,5.0,"Airline stocks rose broadly on lower fuel-cost expectations from geopolitical peace hopes, which should affect the whole sector.",gpt-5.4-mini,0.0,2026-06-21T21:18:12+00:00
77094f903857f80feaebe73f9eae98cb75d8c592593ffed07c3e35716d6b3cfc,2025-09-05,Yahoo,2,GM;RIVN,autos_ev__analyst_or_earnings,"Rivian lays off 200 workers, joins GM and VW in EV pullback from tax credit repeal","Rivian, along with the rest of the industry, expects lower EV sales in the fourth quarter because of the repeal of the U.S. tax credit on Sept. 30.",success,true,industry_news,RIVN,autos_ev,macro_rates_tariffs_oil_geopolitics,negative,industry_wide,same_direction_contagion,4.0,5.0,Rivian’s layoffs and expected EV demand drop reflect an industry-wide hit from the U.S. tax credit repeal.,gpt-5.4-mini,0.0,2026-06-21T21:30:33+00:00
f76917c7253d219db3fcd330778b24da606dd7ed4c9055ea145059c9005aa145,2025-10-17,Yahoo,1,TSLA,autos_ev__analyst_or_earnings,Analyst Says Tesla (TSLA) Valuation Makes ‘Zero Sense’ Amid ‘Atrophying’ Fundamentals – ‘What Do You Own Here?’,"We recently published 10 AI Analyst Calls You Should Pay Attention To. Tesla, Inc. (NASDAQ:TSLA) is one of the stocks analysts were recently talking about. Stephen Weiss, the Chief Investment Officer and Managing Partner of Short Hills Capital Partners, said in a recent program on CNBC that Tesla’s valuation makes “zero, zero sense.” “You can’t […]",success,true,target_company_news,TSLA,autos_ev,analyst_rating_or_price_target,negative,firm_specific,neutral_or_no_clear_effect,2.0,4.0,The article is directly about Tesla and a bearish analyst view on its valuation and fundamentals.,gpt-5.4-mini,0.0,2026-06-21T21:30:33+00:00
58a9bf722736282f2d0c74088845fe10d24ba88a9ce3ca1271660cab81f2c819,2025-11-10,Yahoo,2,F;GM,autos_ev__analyst_or_earnings,Ford Stock Trading Near 52-Week High: What Should Investors Do Now?,"F nears its 52-week high after strong earnings, but EV headwinds and guidance cuts test investor conviction.",success,true,target_company_news,F,autos_ev,earnings_or_guidance,mixed,firm_specific,same_direction_contagion,4.0,5.0,Ford’s earnings and guidance update is directly relevant to autos/EV peers like GM.,gpt-5.4-mini,0.0,2026-06-21T21:18:15+00:00
5d935b151d2b6ae195ff7702b138c00ae774b8d8d89da8ff4eaeb91b5541e051,2025-11-17,Yahoo,1,RIVN,autos_ev__analyst_or_earnings,Rivian Gains New Street-High Target as Analyst Sees 65% Upside,Tigress Financial boosts outlook following Rivian's stronger Q3 performance.,success,true,target_company_news,RIVN,autos_ev,analyst_rating_or_price_target,positive,firm_specific,neutral_or_no_clear_effect,3.0,5.0,"An analyst raised Rivian’s target after stronger Q3 results, which is directly relevant to the company.",gpt-5.4-mini,0.0,2026-06-21T21:18:16+00:00
7f57811e9ddc8b8868121c5f2b73ab8f4d5364ab07e36a26ece302116cb3107f,2026-03-19,SeekingAlpha,2,F;GM,autos_ev__analyst_or_earnings,Stellantis Deserves An Upgrade Due To Early Signs Of A Rebound,"Stellantis N.V. gets a Hold rating: early turnaround signs, but weak fundamentals, debt/inventory risks, and dividend doubts. Click for this STLA update.",success,true,competitor_company_news,Stellantis,autos_ev,analyst_rating_or_price_target,mixed,firm_specific,same_direction_contagion,3.0,4.0,An analyst view on Stellantis may spill over to Ford and GM by signaling broader auto-sector sentiment.,gpt-5.4-mini,0.0,2026-06-21T21:18:23+00:00
0b509b68a1ed7db1b1775059ac01a7becede8d6d0abd69fb748f81008242376a,2026-04-24,Yahoo,1,TSLA,autos_ev__analyst_or_earnings,Tesla begins Cybercab robotaxi production at Giga Texas,"CEO Elon Musk confirmed the launch on Tesla's Q1 2026 earnings call, though he warned initial output will be slow before ramping late in the year",success,true,target_company_news,TSLA,autos_ev,supply_chain_or_production,positive,firm_specific,same_direction_contagion,4.0,5.0,"Tesla confirmed Cybercab production start, a material firm-specific manufacturing update with potential sector spillovers.",gpt-5.4-mini,0.0,2026-06-21T21:18:27+00:00
286b528f19339e55f766816aa4fab781a2980050c3891da1b73fa22f53205f58,2026-04-29,Benzinga,1,GM,autos_ev__analyst_or_earnings,"Wells Fargo Maintains Underweight on General Motors, Raises Price Target to $59",Wells Fargo  analyst Colin Langan   maintains General Motors (NYSE:GM) with a Underweight and raises the price target from $57 to $59.,success,true,target_company_news,GM,autos_ev,analyst_rating_or_price_target,negative,firm_specific,neutral_or_no_clear_effect,2.0,5.0,This is a firm-specific analyst rating update on GM with a bearish stance despite a slightly higher target.,gpt-5.4-mini,0.0,2026-06-21T21:18:25+00:00
7b22ffd16c9d949627385ba519883489340d1c30b790d8a5d98aad00d53d6547,2025-07-28,Yahoo,1,GM,autos_ev__firm_event,Investors Heavily Search General Motors Company (GM): Here is What You Need to Know,"Recently, Zacks.com users have been paying close attention to General Motors (GM). This makes it worthwhile to examine what the stock has in store.",success,true,target_company_news,GM,autos_ev,market_roundup,neutral,firm_specific,neutral_or_no_clear_effect,1.0,5.0,This is a GM-specific market-interest piece with no substantive new business information.,gpt-5.4-mini,0.0,2026-06-21T21:18:35+00:00
51bdaa0b3e3e65a28bf716e84314fe99df0d953e177c1d445f941e325bdd7ed2,2025-08-27,Yahoo,1,GM,autos_ev__firm_event,Aptiv Is Breaking Up—and Investors Should Buy the Stock,"Shares have sunk because it is perceived as an auto-parts supplier, but the planned Aptiv spinoffs have growth potential.",success,true,competitor_company_news,Aptiv,autos_ev,management_or_governance,positive,firm_specific,neutral_or_no_clear_effect,3.0,4.0,"The article is about Aptiv’s breakup and investor view, which is relevant as a supplier/competitor in the autos EV space.",gpt-5.4-mini,0.0,2026-06-21T21:18:40+00:00
abc94192af362ffa6535f5c8c11e56c5538e209196962837ba720111b5a26b3c,2025-10-28,Yahoo,1,F,autos_ev__firm_event,L&G concludes $6.1bn buy-ins with Ford pension schemes,The two buy-ins comprise the Ford Hourly Paid Contributory Pension Fund and the Ford Salaried Contributory Pension Fund.,success,true,target_company_news,F,autos_ev,financing_capital_return,neutral,firm_specific,neutral_or_no_clear_effect,3.0,5.0,Ford’s pension buy-ins are a firm-specific balance-sheet event with limited direct spillover to rivals.,gpt-5.4-mini,0.0,2026-06-21T21:18:39+00:00
c413f598fd3c7b10e09bb50e8fabd4568f964dae47ca6b539aa4d600ab36c417,2026-04-15,Finnhub,1,F,autos_ev__firm_event,China vice commerce minister met with Ford executive - ministry statement,China vice commerce minister met with Ford executive - ministry statement...,success,true,target_company_news,Ford,autos_ev,partnership_or_contract,neutral,firm_specific,neutral_or_no_clear_effect,2.0,4.0,A China commerce ministry meeting with a Ford executive is directly relevant to Ford but gives limited detail on business impact.,gpt-5.4-mini,0.0,2026-06-21T21:18:58+00:00
0c438cbb90e22072f3e886331b3b98e30a7e9c1e96c2773f5428766d67147b16,2026-04-30,Finnhub,1,RIVN,autos_ev__firm_event,Rivian says US loan for Georgia plant set to be smaller but quicker,"Rivian said on Thursday it will get up to a $4.5 billion loan from the U.S. Department of Energy, about $2 billion lower than previously approved, to build its plant in Georgia and will draw the funds...",success,true,target_company_news,RIVN,autos_ev,financing_capital_return,positive,firm_specific,neutral_or_no_clear_effect,4.0,5.0,"Rivian secured a large DOE loan for its Georgia plant, which is directly material to its financing and expansion plans.",gpt-5.4-mini,0.0,2026-06-21T21:18:52+00:00
d4abb00a040fcd4a4fbf7965e3eaec9429d7e45918a5f3aa2ae7adf3d4df74e1,2026-06-17,Yahoo,2,F;GM,autos_ev__firm_event,Ford (F) Starts Contract Talks That Could Shape Canada Auto Labor Deals,"Ford Motor and Canadian autoworker union Unifor have started what union leaders describe as the most consequential contract talks in a generation. The negotiations are expected to set terms that will influence future labor agreements at General Motors and Stellantis in Canada. Outcomes from these talks could affect Ford's North American operations, labor costs, and competitive position in the region. Ford Motor, ticker NYSE:F, enters these negotiations with its stock at $14.41 and a return...",success,true,target_company_news,F,autos_ev,management_or_governance,mixed,mixed,same_direction_contagion,4.0,5.0,Ford’s Canada labor talks are firm-specific but likely set wage terms for GM and Stellantis too.,gpt-5.4-mini,0.0,2026-06-21T21:19:10+00:00
2feace4f78c34dee6c9cec3bd738d4412877bc072b3179326748f937b2de5aa6,2025-08-27,Yahoo,1,F,autos_ev__macro_policy,"American booze won't return to LCBO shelves yet, Ford says",Ontario premier said it will be banned until the U.S. removes its tariffs or there's a new trade deal,success,true,macro_policy_news,Ford,autos_ev,macro_rates_tariffs_oil_geopolitics,negative,macro_wide,same_direction_contagion,3.0,4.0,Ontario’s tariff-linked alcohol ban signals broader trade friction that can affect auto-sector cross-border costs and demand.,gpt-5.4-mini,0.0,2026-06-21T21:19:01+00:00
0573501617fc9b63e44c034acc11dceb7dc6191effa07a59cc81f00dc2d4bf37,2025-10-24,Yahoo,1,F,autos_ev__macro_policy,"Stock Market Today: Dow, S&P 500, Nasdaq Close At New Highs On Cool CPI Data","The Dow Jones Industrial Average and other major indexes posted healthy gains Friday after a lower-than-expected inflation report.  IBM soared 7.9% and helped lift the Dow, as well as chipmaker Advanced Micro Devices.  All three major indexes got a boost as the U.S. Consumer Price Index readout came in softer than expected, paving the way for more interest rate cuts.",success,true,market_roundup_but_relevant,F,macro_market,market_roundup,neutral,macro_wide,same_direction_contagion,3.0,4.0,"A market roundup tied to softer CPI and rate-cut expectations, which can affect auto stocks broadly including Ford.",gpt-5.4-mini,0.0,2026-06-21T21:30:34+00:00
d4d22f77fe73c3be0c079e305f768b58058335957947ed88df7d406936fc01b8,2025-12-15,SeekingAlpha,3,F;GM;RIVN,autos_ev__macro_policy,What To Expect In November 2025's Inflation Report,"Get key November CPI insights across energy, food, housing & autos. Learn market impacts, 2026 Fed rate cut outlook, and stocks set to benefit.",success,true,macro_policy_news,unclear,autos_ev,macro_rates_tariffs_oil_geopolitics,neutral,macro_wide,same_direction_contagion,3.0,4.0,"The CPI/inflation outlook can affect auto demand, financing costs, and EV valuations across the sector.",gpt-5.4-mini,0.0,2026-06-21T21:19:12+00:00
76554740c927576301af828c61865adef297ef69436d7c622acaadbb4d2827de,2026-02-24,Yahoo,3,F;GM;TSLA,autos_ev__macro_policy,BYD Shows It Is King Of The EV Market,"The world economy is generally divided into three regions. One is China. One is the US. The third is the EU. This means developing nations like India are left out of the equation. However, none of these developing nations has a GDP comparable to that of the other three. For a company to win big, ... BYD Shows It Is King Of The EV Market",success,true,competitor_company_news,BYD,autos_ev,market_roundup,positive,industry_wide,negative_for_competitors,3.0,4.0,"The article highlights BYD’s EV market leadership, which is relevant to Tesla and other EV competitors.",gpt-5.4-mini,0.0,2026-06-21T21:19:16+00:00
bdbb1ad6a06089d54b169ae13403800c95c5e2dfad4e850922a677d36a581ae0,2025-07-10,Yahoo,1,GM,autos_ev__market_roundup_or_advice,"General Motors Recalls 42,000+ Blazer EVs for Parking Brake Wiring Issue Amidst Strong Sales Growth","General Motors Company (NYSE:GM) is one of the most undervalued NYSE stocks to buy now. In the first week of July, General Motors initiated a recall for over 42,000 Blazer EV vehicles from the 2024-2025 model years due to a potential issue with the rear parking brake wiring harness. This harness may become damaged or […]",success,true,target_company_news,GM,autos_ev,supply_chain_or_production,negative,firm_specific,neutral_or_no_clear_effect,3.0,5.0,This is a GM-specific EV recall that could affect quality perceptions but has limited direct spillover to rivals.,gpt-5.4-mini,0.0,2026-06-21T21:30:35+00:00
0611d956432ed33a0b5f67b90603fc9f57c538adae5fdc1c43a0f7f5c03c0366,2025-09-15,SeekingAlpha,1,TSLA,autos_ev__market_roundup_or_advice,"New Highs, Low Drama","Wall Street tiptoed to fresh records Monday, a quiet lap before Wednesdayâs rate-cut Powell hour. Tech did the pulling: Google broke a $3T market cap, Tesla rediscovered gravityâs off switch",success,true,market_roundup_but_relevant,TSLA,autos_ev,market_roundup,negative,mixed,same_direction_contagion,2.0,4.0,"A market roundup mentions Tesla’s stock move alongside broader tech strength, which is relevant but only lightly informative for the EV sector.",gpt-5.4-mini,0.0,2026-06-21T21:19:26+00:00
949dd6db4d1aa001d5a079a718e98bf903dd9f3b95100504d6ec8f033facfded,2025-08-19,MarketWatch,1,F,autos_ev__other_unclear,Ford Motor Co. stock outperforms competitors on strong trading day,Ford Motor Co. stock outperforms competitors on strong trading day,success,true,target_company_news,F,autos_ev,market_roundup,positive,firm_specific,opposite_direction_competition,2.0,4.0,Ford is the named company and the article says its stock outperformed peers on the day.,gpt-5.4-mini,0.0,2026-06-21T21:19:56+00:00
